user_name,is_expert_reviewer,user_level,user_id,skin_types,age_range,is_repurchase,is_recommended,star_effectiveness,star_packaging,star_texture,star_value_for_money,source,created_at,total_likes,is_verified_purchase,details,duration_of_used,product_id,product_name,product_size
deandraaf,,Super Star,5c1ac1f23b351a3320fbd92d,Kulit Kering;Kulit Kombinasi;Stretch Mark;Kulit Kusam;Dark Circle,25 - 29 th,yes,yes,5,4,5,4,review-ios,2020-11-13T06:54:00.578Z,0,True,"Aku cinta banget sama sun cream ini🥺
Sebelumnya aku pakai sun screen yang hijau tapi di aku nge clog pores. Begitu aku coba punya cosrx ini bener bener deh gakan ganti2 lagi. Bau dan teksturnya jauh lebih enakk. So happy menemukan sun screen yang cocok di aku✨",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Fauziata,,SOCO Star,5cd506c55b77c60007bac885,,25 - 29 th,maybe,yes,4,4,4,4,soco-web-desktop,2020-11-13T04:39:27.493Z,0,True,"sunscreennya bagus, teksturnya agak creamy gitu. pas di apply juga cepet nyerap ke kulit, ga lengket, dan gaada whitecast juga. cuma karena kulitku berminyak, jadinya agak berat terutama di bagian T-zone, tp ga bikin muka tambah berminyak sih, soo buat kulit berminyak bisa pakai sunscreen ini.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Yomii,,SOCO Star,5c4987f1a3fbe70008345390,Kulit Berminyak;Kulit Sensitif;Jerawat;Flek;Pori Besar;Kulit Kusam;Komedo,25 - 29 th,yes,yes,4,5,4,3,sociolla-web-desktop,2020-11-11T17:01:11.379Z,0,True,"Udah dari lama aku nyari Sunscreen yg cocok di muka aku. Dulu tiap nyoba sunscreen kalo gak komedoan, muka makin berminyak, bruntusan malah parahnya ada yg sampai timbul jerawat. Akhirnya nyobain Sunscreen COSRX ini dan seminggu pemakain fine² aja dan enak di muka, makin suka karna ini bisa jadi moisturizer juga 😌. Teksturnya creamy tapi gak lengket, wanginya juga enak banget, dan bagusnya sunscreen ini gak buat aku jerawatan atau komedoan, love banget sama sunscreen ini..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
auliaasaff,,Rising Star,5c1ac18d3b351a3320fb0c68,Kulit Kombinasi,25 - 29 th,yes,yes,5,5,5,5,sociolla-web-desktop,2020-11-10T09:38:54.846Z,0,False,"Aloe Soothing Sun Cream dari cosrx ini spf nya 50 dan pa +++ melindungi kulit dr sinar uva dan uvb dengan maksimal. Formulanya lotion ringan yang melembapkan kulit. Bisa jadi pengganti moisturizer buat siang. Pengaplikasiannya dengan 2 ruas jari cukup mudah diratakan.
Ingredientnya bagus-bagus, ada ekstrak aloe yang juga kasih hidrasi ke kulit. Sun cream ini bahkan diformulasikan aman buat kulit sensitif sekalipun.
#SOCOBEAUTYREVIEW
#COSRXAcademy2020 #COSRXACADEMY #mission2 #RXFX",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Sclairine,,Diva Star,5d39641f49dc570007c57c6c,Kulit Berminyak;Kulit Sensitif;Jerawat;Pori Besar;Dark Circle;Komedo,19 - 24 th,yes,yes,5,5,4,4,review-ios,2020-11-07T08:57:14.940Z,0,True,"Sun cream ini baguss seriusan. Uda abis 3, skg yg ke 4 hahaha. Tekstur nya ga yg lengket gitu, trs bau nya ga lebay, biasa aja gitu. Kulitku yg oily cocok sm sun cream ini. Bwt sun cream SPF 50+ ini bagus sih, soalnya dulu aku prnh pake merek lain yg SPF 50+ dia lengket” gmn gtu jd berasa aneh. Ade jg skg jd ikutan pakee krn emg baguss, uda botol yg ke 2 dia skg 😂 ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
narifianiii,,SOCO Star,5c92248565a46b000647ce8d,Kulit Kombinasi;Kulit Sensitif;Pori Besar;Kulit Kusam;Kantung Mata;Komedo,,yes,yes,5,5,5,4,review-ios,2020-11-04T04:14:23.516Z,0,True,"Suka banget sama sunscreen ini! <3
Lembabnya dapet, ga peeling, ga whitecast, dan ada efek glowy nya setelah diaplikasikan. Cepat meresap juga, pokoknya nyaman deh. Menurutku ini cocok buat kalian yang am skincare routine nya males pakai moistutizer, soalnya  cukup melembabkan",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Mariaaaya,,SOCO Star,5c1aad283b351a3320ba4a6a,Kulit Kering;Kulit Sensitif;Jerawat;Flek;Pori Besar;Komedo,,yes,yes,5,5,5,4,review-ios,2020-11-03T18:15:54.165Z,0,True,Ini sun cream cocok dikulitku yang sensitif. Wanginya juga segar dengan aroma aloe vera yang engga menyengat. Engga meninggalkan white cast setelah dipake. Pokoknya bagus deh,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
hedidwilaily,,SOCO Star,5f8b3a6f7f370911148da9b8,Kulit Normal;Kulit Kering;Kulit Sensitif;Cellulite;Stretch Mark;Skin Tightening;Aging;Flek;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,4,4,5,4,review-ios,2020-11-03T09:37:24.846Z,0,True,Sun screen yang tidak meninggalkan white cast. Mudah menyerap. Aman di kulit yang sensitive dry. Karena mengandung aloe pasca pemakaian menjadi lembab.,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
ruthirs,,Rising Star,5dee770d2b523fd792d5ccca,Kulit Kombinasi;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,5,5,3,5,review-ios,2020-11-02T15:39:56.795Z,0,True,"suka bgt gaada white cast atau abu abuuu, untuk efek melindungi dari matahari sih aku gatau tapi so far gaada dampak buruk bagi muka aku jadi aman aman aja",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
hanabalqis,,SOCO Star,5f9a8acd82b6bc0fbe35a7ce,Kulit Normal;Kulit Berminyak;Kulit Kusam;Komedo,,yes,yes,4,5,4,2,review-web-mobile,2020-11-02T13:23:19.295Z,1,True,"Pake ini muka glowing sih beneran asli deh tapi aku ga terlalu sering karna kalo muka aku keringetan langsung berminyak dan langsung kusam deh, makanya seblum pake ini aku pake serum trs  day cream nya avoskin baru deh pke aloe shooting ini",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Ferial,,SOCO Star,5c1ac7483b351a332005ce52,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Skin Tightening;Aging;Flek;Pori Besar;Kulit Kusam;Komedo,,yes,yes,5,5,5,4,sociolla-web-desktop,2020-11-02T07:53:07.735Z,0,True,"sun cream kecintaan saat ini, ngga bikin berminyak, gampang di blend, ngga ada white cast nya juga, wanginya seger enak banget dan calming di muka ku yang lg beruntusan",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Zahrarputri,,SOCO Star,5df9b416fd6e2d0ad6f1f205,Kulit Berminyak,,yes,yes,5,5,4,4,sociolla-web-desktop,2020-11-01T17:02:45.334Z,0,False,Parah bagus bgt + cocok banget di muka akuuu!! Aku udah lumayan sering purchase produk ini karena se cocok itu pokoknya suka banget akuuuuu🥰🥰🥰🥰🥰✨✨,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Ginayulita,,Rising Star,5c664117a27a1c0006751644,Kulit Kombinasi;Komedo,,yes,yes,5,5,5,4,soco-web-desktop,2020-11-01T16:53:18.332Z,0,True,Sun Screen terenak yg pernah kucoba. sekarang faham sihh kenapa dia best seller bgt. buat oily skin ini bisa dijadiin two in one sama step moisturizer jugaa. jadi kalo lagi in a hurry bisaa pake moisturizer and sun screen in one step and ready to go,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
permataindwita,,SOCO Star,5c1aa9c43b351a3320a923a8,Kulit Kering;Kulit Kombinasi;Kulit Sensitif;Jerawat;Pori Besar;Dark Circle;Komedo,,yes,yes,5,5,5,5,sociolla-web-desktop,2020-11-01T16:02:34.589Z,0,True,"COSRX Aloe Soothing Sun Cream SPF 50+ PA+++ ini texture nya gak lengket, gak ninggalin cast putih, mudah menyerap, dan melembabkan. kayanya harus hati -hati untuk kulit yang cenderung berminyak karena cukup melembabkan.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
ayumiska,,Super Star,5c1ac5b33b351a3320027d6e,Kulit Berminyak,,maybe,yes,4,5,4,4,review-ios,2020-11-01T12:18:49.588Z,0,True,"buat oily skin, ini sun cream agak berat sih menurutku
muka ku jd cepet minyakan & berasa pake sesuatu di kulit gitu
tp senengnya sun cream ini ga white cast & gaada wanginya ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Intan803,,SOCO Star,5d40e14a6f56a400054552f2,Kulit Kombinasi;Flek;Kulit Kusam;Kantung Mata;Komedo,,yes,yes,5,4,4,4,review-web-mobile,2020-11-01T04:15:30.577Z,0,True,"Sunsreen yg paling ringan saat diaplikasikan ke wajah,kandungan Aloe Vera nya buat kulit jadi halus dan yang penting sunsreen ini ga ninggalin warna putih,love bgt sama nih sunscreen.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Xagnezx,,SOCO Star,5c1ab2993b351a3320d47e2f,Kulit Kombinasi;Dark Circle;Kulit Kusam;Pori Besar,,yes,yes,5,5,5,5,review-web-mobile,2020-11-01T00:14:10.201Z,0,True,"Sunscreen ini selalu jdi fav aku, sempet coba sunscreen lain tp ujung""nya balik lagi ke cosrx ini.
Tekturenya mudah menyerap dan ga ada white cast!! Terbaik🥰",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
chycyadrias,,Super Star,5f3e051575bb340a9c9abde6,Kulit Kombinasi;Jerawat;Pori Besar;Komedo,,yes,yes,4,5,5,4,review-ios,2020-10-31T11:47:13.679Z,0,True,"Suncrem terthebest yg prnah aku pake, ringan bngt tksturnya, ga bkin whitecast tpi malah bkin glowing, bagus banget,, ga bkin breakout pula, lovee bngtt",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
dwimilda,,SOCO Star,5e3c1e92b71a97896ab10bf4,Kulit Normal;Kulit Kombinasi;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle,,yes,yes,5,5,5,4,soco-web-desktop,2020-10-31T07:23:26.288Z,0,True,"awalnya ragu beli ini suncream tapi ternyata ini termasuk suncream yang enak parah ketika diaplikasikan dg skincare yg lain,ga bikin gerah,teksturnya mudah meresap, dan karena mungil jadi mudah dibawa kemana-mana. ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
ratrinurahati,,Rising Star,5f001467277819c4772b8239,Kulit Berminyak;Kulit Sensitif;Jerawat;Pori Besar;Komedo,,yes,yes,5,5,5,5,review-web-desktop,2020-10-31T05:10:26.119Z,0,True,"Produk COSRX yang ga kalah enak yaitu si suncsreen ini, teksturnya ringan dan mudah menyerap di kulit aku yang kombinasi ini. Entah kenapa di kulit aku pas pake ini ada cooling sensation nya pas dipake juga ga bikin greasy sama sekali",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
DheaArsitaPutri,,SOCO Star,5f8d3603d8428c661387156d,,,yes,yes,5,5,5,5,soco-web-desktop,2020-10-31T02:27:51.368Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX ini aku baru pertama kali pake produknya cosrx yang ini. pas pertama aku keluarin dari tubenya kliatanya ko padet banget gitu terus pas aku pake di wajah aku gapanas ternyata. gakaya pas aku pake produk lain. udh gitu ada efek moistnya. aaaa sukak bangett! terus abis make ini, beberapa jam kemudian kulitku masih lembut gitu dan no whitecast. yaa i think its because the ingredients is fit with my skin type. aww senang! repurchase? ofcoursee!!",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Katherinelimanu,,Diva Star,5c1ab2403b351a3320d2c968,Kulit Kering;Kantung Mata;Komedo,,yes,yes,5,5,5,5,sociolla-web-desktop,2020-10-30T06:44:53.619Z,0,True,"suka sama sunscreen ini, karena mudah banget ngeresap. Udah gitu ga bikin greasy, dia juga ada sensasi cooling di kulit aku, mungkin karena ada bahan seperti aloenya jadi soothing banget",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
sitiasyura14,,SOCO Star,5c1ab7463b351a3320eade41,Kulit Kombinasi;Flek;Pori Besar;Kulit Kusam;Kantung Mata,,yes,yes,5,5,5,4,soco-web-desktop,2020-10-30T05:09:34.213Z,0,True,"#COSRXAcademy2020 #Mission2 #RXFX aku seneng bgt pake sunscreen yg satu ini karna selain spfnya tinggi, ada kandungan aloe vera nya utk moisturizing. gaada white cast juga, no fragrance dan isinya jg lumayan banyak. di wajah yg combination khususnya di bagian t zone ga bikin greasy kok",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
RatnaRisti,,Diva Star,5eeaece66f3c924ee255ae6a,Kulit Kering;Kulit Kombinasi,,yes,yes,5,5,5,5,review-web-mobile,2020-10-30T04:32:34.244Z,0,False,Pas pertama nyoba-nyoba sun cream ini tuh pake yang sample nya dulu dan ternyata enak banget nggak bikin merah atau bruntusan di muka karena dia tuh ada kandungan Alor Vera nya gitu jadi bagus buat ngecalaming muka sensitif kaya akuuu,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
andicyruth,,Super Star,5e0eb3d9e9cb066920bfb36c,Kulit Kombinasi;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,5,5,5,4,review-web-mobile,2020-10-30T04:25:35.237Z,0,True,Sunscreen kecintaan aku banget untuk skarang ini.  Dia ada kandungan aloe veranya yang sangat membantu buat calming untuk wajah aku yang suka kemerahan ini. Selain iitu dia juga bisa buat melembabkan,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
jesscol,,Rising Star,5c1ab1ce3b351a3320d0c07f,Kulit Kombinasi;Jerawat;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,,yes,yes,5,5,5,5,review-ios,2020-10-30T03:23:16.688Z,0,True,"Kayaknya bakal jadi favoritku deh. Walaupun teksturnya padet pas dipakai entah kenapa ringan banget. Aromanya juga enak, nggak ada bau kimianya sama sekali. Suncream ini dipakai di tahapan skincare paling akhir. Pakainya sebanyak dua jari biar kerja sunscreen nya optimal. Ke depannya bakal re-purchase lagi!",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
vinadwiwulandari,,SOCO Star,5c263e8d52d10d0007b74bde,Kulit Kering;Kulit Kusam;Kantung Mata;Komedo,,yes,yes,5,5,5,4,soco-web-desktop,2020-10-29T13:03:00.699Z,0,True,"#COSRXAcademy2020 #Mission2 #RXFX Kebetulan banget Sun Cream ku lagi habis, dan coba beli sun cream punya COSRX  ternyata cocok dan suka banget 😭❤ suka bgt sama texture yang bener2 ringan pas di apply ke wajah gak lengket gak berat lav it❤ Aroma dari sun creamnya pun aku sukaaa 😭😭 menyesal baru kenal sun cream COSRX 😭😭😭 FIX BAKAL REPEAT ORDER 👌",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
desfu,,Rising Star,5debb53581fee2aec684862f,Kulit Normal;Aging;Kantung Mata;Dark Circle;Komedo,,yes,yes,5,5,5,4,review-web-mobile,2020-10-28T20:27:29.009Z,0,False,"#COSRXAcademy2020 #mission2 #RXFX
Ini adalah produk pertama aku yang aku cobain dari #COSRX dan aku baru punya yang kemasan sachet ini. Ternyata sunscreen ini enak banget dan aku nyesel baru tau produknya #COSRX sekarang. Sunscreen ini moist di wajah aku, texture nya mudah di apply, ringan juga dan jatuhnya seperti ga seperti gunain sunscreen padahal lagi pakai sunscreen dan itu emang aku suka yang begitu. Aromanya juga kalem juga. Next bakalan beli yang kemasan Full size ini. Thankyou #COSRXAcademy2020 ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Anirene,,SOCO Star,5c1abcef3b351a3320f1de5b,Kulit Berminyak;Kulit Sensitif;Jerawat;Pori Besar;Kulit Kusam;Dark Circle;Komedo,,yes,yes,5,4,4,4,review-web-desktop,2020-10-28T16:33:03.987Z,0,True,"#COSRXAcademy2020 #Mission2 #RXFX

Pertama kali tau soal Sun Cream COSRX itu pas liat beauty influencer pada promosi dan mereka review katanya penting banget buat kulit untuk selalu pakai sunscreen setiap hari. Dari situ baru aware soal penting nya sunscreen biar ga kena inflamasi (penuaan dini) dan biar kulit ga mudah rusak dan kotor juga karena radikal bebas (sinar uv). Akhirnya sekarang jadi setiap hari pake terus karena faktor pekerjaan juga yang kena sinar matahari terus karena harus keluar outdoor dan sekarang jadi selalu repurchase kalo udah habis. Beneran seluv ❤️ itu sama product ini sampe udah reccommend ke temen yang mau travelling dan butuh sunscreen aku pun auto langsung saranin utk purchase sunscreen ini dan beneran dia pake jadi seseneng itu bisa bantu orang lain juga buat cari produk yang pas buat mereka pake. Anyways aku udah pake produk ini berbulan-bulan bahkan sebelum makeup pun tetep pake hasilnya ga ada white cast kalau difoto dan tetep aman ga ada efek samping apapun di kulit berminyakku.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
zikriani_,,SOCO Star,5efd87d3bdc482b936aa344d,Kulit Kombinasi;Jerawat;Pori Besar;Komedo,,yes,yes,5,5,5,5,soco-web-desktop,2020-10-28T15:39:36.854Z,0,True,"#COSRXAcademy2020 #mission2 #RXFX

sun cream ini cocok banget dikulit aku ngak bikin berminyak. texturenya sangat ringan seperti cream gampang banget diratain. dan ada efek sedikit tone up. kandungan aloe di sun cream ini menutrisi dan melembabkan kulit. suka bangett sama produk cosrx yang satu ini. ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
ninoasri,,SOCO Star,5e24d2a342caa2557dc526bb,Kulit Kering;Pori Besar;Kantung Mata;Dark Circle,,yes,yes,5,4,5,4,review-web-mobile,2020-10-28T14:12:36.203Z,0,True,Udah repurchase buat kesekian kalinya. Sunscreen terluv. Ga bikin berminyak n ga bikin jerawatan. Cocok bgt buat kulitq yg sensitif n kering ini. Srg2 diskon yaa hehe..,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
justcallmediah,,Rising Star,5e86e632c8f63b80c577ea19,Kulit Berminyak;Kulit Sensitif;Jerawat;Pori Besar;Kantung Mata;Dark Circle;Komedo,,yes,yes,4,4,4,4,review-web-mobile,2020-10-27T11:51:35.026Z,0,False,"Sun cream sekaligus pelembab. Gak ada whitecast dan gak buat berminyak juga. Mudah meresap dan wangi aloe vera nya lembut banget, isinya juga banyak udah gitu udah Spf 50 juga. Walaupun harganya agak mahal dikantongku tapi ini worth it banget.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
RezaKristiani,,Super Star,5c1aad723b351a3320bbcb3e,Kulit Berminyak;Cellulite;Jerawat;Pori Besar;Komedo,,yes,yes,5,4,5,5,review-web-desktop,2020-10-27T11:15:30.635Z,0,True,"Sun cream favorite number 1!
Kalo dilihat dipackagingnya cuma 50ml kan, tapi percayalah ini awet bgt! 
Uda pake lebih dari sebulan tapi belom abis, padahal sehari bisa 3x re-apply loh!
Teksturnya creamy, but ga lengket. Diawal berasa creamy bgt, tapi lama kelamaan nyerap ke kulit dan ga lengket!
1 more, ada kandungan aloe juga, jadi biki kulit wajah moisturize loh!",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
stephniewid,,Super Star,5e73a901ea006649da79acda,Kulit Normal;Pori Besar;Kulit Kusam;Komedo,,yes,yes,5,5,5,5,soco-web-desktop,2020-10-27T04:55:24.757Z,0,True,"ONE OF MY FAVORITE dari semua produk COSRX, seenak itu di kulit, teksturnya sangat ringan. Sunscreen ini juga punya SPF yang sangat tinggi sehingga ngebantu melindungi wajah kita dari paparan sinar matahari. 
",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
rachmahipi,,Super Star,5dc3e78b848a177d5ccfb078,Kulit Kombinasi;Kulit Sensitif,,yes,yes,4,5,4,5,review-ios,2020-10-27T00:51:43.907Z,0,True,"#COSRXAcademy2020 #Mission2 #RXFX sejauh ini udh cobain 3 produk cosrx ga pernah ada yg fail di wajahku😍 ini sunscreen ga sekedar sunscreen tp ada efek soothingnya jg sesuai namanya, teksturnya cream gtu tp pas diapply cpt meresap kok luv bgt pokoke❤️",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
yosephin_n,,Diva Star,5c1ac00d3b351a3320f8662d,Kulit Kombinasi;Kulit Sensitif;Jerawat;Flek;Pori Besar;Dark Circle;Komedo,,yes,yes,5,5,4,5,soco-web-desktop,2020-10-26T11:53:23.019Z,1,True,Produk ini membuat ku hemat pakai moisturizer karena kalau pakai ini siang aku nggak perlu lagi pakai  moisturizer karena ini dah cukup melembapkan kulit. Produk ini nggak whitecast dan nggak bikin gerah muka karena aku pernah coba merk lain kayak gerah banget kalau di apply ke muka. Sun cream yg sangat recomended 👍,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
JEMIMAKASIH,,SOCO Star,5f87927cb9a8f39574cf1ef1,Kulit Berminyak;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,yes,yes,5,5,5,5,review-ios,2020-10-26T09:36:24.937Z,0,True,"Udah semingguan pake dan gak ada bruntusan atau break out, yang berarti cocok di muka aku. Selalu pake tiap mau keluar rumahh hahaha pokoknya ini bagus lahhh",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
maypoop,,SOCO Star,5ec0f02b4706b71e8afbe242,Kulit Normal;Kulit Kering;Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Stretch Mark;Jerawat;Flek;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,,maybe,yes,3,5,4,3,soco-web-desktop,2020-10-26T06:17:40.207Z,0,True,"gatau sih ngaruh atau nggak di aku, tapi yang jelas kalo pake ini muka aku jadi muncul bruntusan, pori2 jadi makin terbuka, dan malah jadi berminyak terus jadi keliatan kusam aja gitu):
packagingnya oke, standar cosrx, simple gak macem2 sukakk. pas dipake juga lumayan ringan. sayang banget karena gak cocok):",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Nursyamsi0302,,Super Star,5d1d9ef8921dc30005c4b11c,Kulit Kombinasi;Kulit Sensitif,,yes,yes,5,5,5,4,soco-web-desktop,2020-10-26T04:39:43.046Z,0,True,Sun cream dari cosrx ini ringan banget meskipun bentuknya cream. Selain itu enggak bikin whitecase juga dan cepet meresapnya. emang udah cinta deh sama produk2nya cosrx. 😍😍😍,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Talithass,,Super Star,5c1aad143b351a3320b9f086,Kulit Kombinasi;Kulit Sensitif;Jerawat;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,,maybe,yes,5,5,4,4,review-web-mobile,2020-10-26T03:09:57.196Z,0,True,"Loving this sunscreen from COSRX so much! Teksturnya cream gitu, agak licin pas dibaur tapi ketika udah ngeblend dia jadi melembabkan kulit gitu. Tapi aku kurang suka wangi nya dan maybe produk ini kurang cocok buat oily skin karena efek lembab nya kerasa banget.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
aninaninya,,Rising Star,5d9ad17bc33dda7b1ac1b294,Kulit Berminyak;Kulit Kombinasi;Jerawat;Pori Besar;Komedo,,yes,yes,5,5,5,5,review-web-mobile,2020-10-25T16:59:20.889Z,0,True,Senangnyaa bisa dapet sunscreen Cosrx dengan harga promo! Aku suka bgt dg teksturnya. Creamy dan sgt moisturizing. Ga perlu moisturizer lagi deh. Mengandung aloe juga jadi bikin kulit lebih terhidrasi. Spf 50 dg PA +++ cukup bgt buat memproteksi kulit dr bahaya sinar UV. Sering2 promo yaa Cosrx wkwk #SOCOBEAUTYREVIEW #SOCOReview,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
